CID,survey,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
04D1pd,union3:5,0.9484549670694488,1.1658506599508678e-05,2.067689133972432e-05,2.482795017987124e-06,1.8444388851327678e-06,2.3058809670807714e-07
04D1pg,union3:5,0.5137934613946333,1.7357928144547052e-07,9.346387628712304e-07,2.0834086675963198e-05,3.401105102701649e-05,4.312413709051048e-08
04D1pp,union3:5,0.7336087270986067,2.025074880698925e-06,5.78975793010212e-06,4.756931405151835e-06,1.537005096418097e-05,1.20232708830503e-07
04D1pu,union3:5,0.637700843514792,3.609747243568962e-08,2.2580974102892696e-07,1.0033775642051517e-06,1.894347399069967e-06,8.46241923407749e-08
04D1qd,union3:5,0.765588659105167,2.7564447345125524e-07,5.513317458797603e-07,3.49266530520069e-05,3.2175286599779434e-05,1.3712354353298414e-07
04D1rh,union3:5,0.4348609256512308,1.696244325334256e-09,1.6853854221792334e-08,4.2065622510241464e-08,1.7370724606891624e-08,2.8782757260153e-08
04D1rx,union3:5,0.983407441173638,9.772140991078618e-06,3.9211671015745994e-05,1.249468963987405e-06,2.0580531722693516e-06,2.488671638772435e-07
04D1sa,union3:5,0.583743244093273,4.248537187441009e-08,1.8422862903982763e-07,2.2163287179320334e-05,1.8367206014259426e-05,6.489943772195346e-08
04D1si,union3:5,0.7006316638078103,3.61482301077291e-08,2.454482695487663e-07,2.992233963850846e-08,4.4780665226614736e-08,1.0816951681568992e-07
04D1sk,union3:5,0.6620584932661566,3.1592295364513654e-06,6.839771717722413e-06,3.037968632740505e-07,2.9866478076518085e-07,9.474208751225857e-08
05D1az,union3:5,0.8405222392157119,7.694541795510405e-08,2.220277299285547e-07,7.573453811994169e-07,1.4921856716387044e-06,1.7100224964234314e-07
05D1cb,union3:5,0.6306991646728362,2.232664786045666e-07,6.615923146778243e-07,2.160599204207917e-05,4.2026504283437044e-05,8.182146809234763e-08
05D1cc,union3:5,0.5627509281965839,1.0254343927496159e-06,2.1168107537302256e-06,7.827741121497277e-07,3.505314265335028e-07,5.7693823660808896e-08
05D1ck,union3:5,0.6156983119092554,2.973150370402445e-07,1.00759577119852e-06,0.00029790154246554345,0.00028977274484142084,7.613575228059217e-08
05D1cl,union3:5,0.8285284415608116,3.311177486213617e-07,2.784039874959266e-06,4.239663200348897e-06,3.6043940347062296e-05,1.6594241573259225e-07
05D1dn,union3:5,0.5647412231256468,2.740935352516651e-06,1.2894306696186697e-05,0.00011121720285722385,0.00020963982915668937,5.838001919949216e-08
05D1dx,union3:5,0.5787454138340153,1.3462455906660942e-07,6.746811164286173e-07,4.6597722709702214e-08,2.369938060891265e-08,6.322314118970745e-08
05D1ee,union3:5,0.557743153665001,4.5820612818500906e-08,3.406454246965973e-07,5.228130677088412e-09,6.147566263190234e-09,5.598523348988181e-08
05D1em,union3:5,0.8644970993475649,1.3353280093096202e-05,6.554478483405695e-05,0.00014985832037807078,0.00027302775686929257,1.813443037349815e-07
05D1eo,union3:5,0.7356079673923455,2.4133043690770277e-08,1.0616643523801834e-07,3.5787279366790214e-05,0.00015731812256240837,1.2125612667912044e-07
05D1er,union3:5,0.8585072828224272,3.809718873552561e-06,5.292200722633027e-06,1.2307550656310292e-07,4.330276412929689e-07,1.7873201944199858e-07
05D1hk,union3:5,0.2619841060705088,1.811465458674067e-08,1.2354354912289685e-07,1.531456656065274e-09,1.5459531121779782e-09,3.986715431657427e-09
05D1hm,union3:5,0.5857437830629377,1.8565632310940144e-09,8.49504966021878e-09,3.8665230722780145e-07,6.06675226952556e-07,6.557657495347412e-08
05D1if,union3:5,0.7615804036972535,5.427718814465453e-07,4.223069398977663e-06,3.5622037004150635e-08,3.90054381277703e-08,1.3494567305125346e-07
05D1ix,union3:5,0.4887998242191027,1.8654430455498236e-06,3.8078328879820866e-06,6.034231131032645e-09,3.1087478068992874e-09,3.816382264647178e-08
05D1iz,union3:5,0.8585164582948752,3.1007376440630743e-07,1.8301225490197588e-06,1.9923871356629575e-07,2.142511800166881e-07,1.7873600656405418e-07
05D1ke,union3:5,0.6886564041709764,2.228585216921943e-06,3.5993116703047584e-06,1.4957496229328064e-07,2.2427055848200626e-07,1.0447978398803501e-07
05D1kl,union3:5,0.5587427959734994,2.650754936369236e-07,2.989949291021744e-06,1.6418538229817121e-06,2.1961689336725117e-06,5.632424739638505e-08
SCP05D0,union3:5,1.0123472611392637,1.4098928906472868e-06,6.522512744929272e-06,1.0916416912437542e-07,2.635609545118467e-07,2.6021886662849755e-07
SCP05D6,union3:5,1.3131010648273116,6.212437540626371e-07,1.9008620459593368e-06,8.147134187695405e-05,0.0003013459887085165,4.7613813241237876e-07
SCP06R12,union3:5,1.2102060200857658,1.8978687314825646e-05,4.185900969138998e-05,0.0006743957099554928,3.95560108138193e-05,3.7631159010327413e-07
01255502,union3:8,0.1482332595029061,9.136332739229039e-11,1.6359983942175162e-09,0.0,0.0,4.6353111949966805e-10
01306785,union3:8,0.578670028607597,1.451489474371775e-08,8.138882068156175e-08,1.6648986920019463e-05,2.5791980234077143e-05,1.3062882200390987e-07
01308568,union3:8,0.6431211033103379,3.0311704028746206e-07,4.624143832903612e-07,2.238521045332236e-08,1.1360436025718803e-08,1.6073264423466544e-07
01317164,union3:8,0.1546350303742714,1.3652093801544006e-06,1.5972710324855408e-06,0.0,0.0,6.647442765227049e-10
01345582,union3:8,0.4587699405496037,2.4221916086970517e-06,5.589119154781777e-06,3.9834800031079374e-05,2.5191571637679893e-05,7.508907712449495e-08
01258906,union3:10,0.3491456840268432,6.412198218526003e-09,2.0779744142135675e-08,1.224610129253397e-09,1.2420212669711676e-09,7.918252066644002e-09
01275946,union3:10,0.232114878770919,1.5032554286718328e-09,1.1700513757568213e-08,6.90605865747592e-09,1.9568691687110274e-08,9.779526979773322e-10
01281668,union3:10,0.3070593271336683,8.201502583857822e-10,4.002014601159901e-09,6.737679037556699e-09,4.860146792178502e-09,4.550002135861557e-09
01283936,union3:10,0.3690204542526285,9.730016488912067e-11,2.4128951155774284e-09,1.0787748250706483e-05,5.258561969826444e-06,9.937157703539622e-09
01285317,union3:10,0.5648594784021899,2.8486076730349736e-07,1.1478517974019131e-06,4.662810218089985e-06,4.9596325879720835e-06,5.426145012072431e-08
01289288,union3:10,0.2896780850218534,6.447896509869715e-10,4.530381467808363e-09,3.951639243711632e-08,5.059402124015665e-08,3.5033468211658546e-09
01291090,union3:10,0.2919665326541374,4.80812432898748e-10,7.956266909275382e-09,3.71321330080043e-08,3.310543804265357e-08,3.633342463316215e-09
01293758,union3:10,0.1471582121687449,2.8785966445325075e-06,1.9492030086551484e-05,2.3534239268168205e-17,8.220848123531026e-18,6.047745007397639e-11
01302648,union3:10,0.2319201590470971,1.2662946069373095e-10,1.2666693488356866e-09,7.415883277866922e-09,3.757870686309675e-09,9.720158312964041e-10
01303883,union3:10,0.2591099640110201,1.2057925036339711e-09,7.968268234153879e-09,4.548533552610078e-10,4.073461294163852e-10,1.9759697836829514e-09
01320166,union3:10,0.4489555782994392,3.211308576142072e-07,3.002437804438856e-06,5.488303235056084e-09,4.570947983375889e-09,2.3679999805583996e-08
01327978,union3:10,0.2072278866381969,8.491460645985264e-10,6.9920451078555764e-09,1.7875408657413375e-12,9.34625858586759e-13,5.052731861341096e-10
01328105,union3:10,0.4402459846754158,3.013453172789497e-07,9.748374413498995e-07,8.253502902581902e-06,1.1997662161076357e-05,2.1907355583265527e-08
01330031,union3:10,0.104096208315225,1.4261373761585832e-11,1.4395696742259525e-10,0.0,0.0,1.40973307264715e-11
01335472,union3:10,0.4989255208748355,1.230381677362445e-07,8.288388094538129e-07,8.821041260397484e-08,6.839320779734337e-08,3.513078751223056e-08
01336008,union3:10,0.4379718761885269,6.68799447335626e-09,1.5924886205012465e-08,1.0151096843255096e-05,1.15944575376427e-05,2.145586398773874e-08
01336009,union3:10,0.3415515704758451,2.5314803926947236e-09,3.2023118624444004e-08,4.446633925430092e-08,5.244875988240266e-08,7.207302021996394e-09
01337117,union3:10,0.5538818672690595,1.579495092684331e-05,3.8102607170918736e-05,4.4411789248470454e-08,3.623863039496506e-08,5.071815417775884e-08
01338128,union3:10,0.3117427015850202,1.4781306502407916e-10,5.621502599347061e-10,3.1237580981048775e-07,6.523963774986672e-07,4.855386956358174e-09
01341370,union3:10,0.4089993657821307,3.7646707878498486e-10,7.680579584129524e-09,1.1955554817322011e-06,1.7793812678437517e-06,1.6024392721624754e-08
COS12Car,union3:21,1.54,4.37503473944557e-05,0.00012625115158583565,9.308386314182105e-06,4.0761386196869906e-05,5.439433497055226e-07
psc000010,union3:21,0.2471413762236129,7.730443731978973e-10,5.73428419740234e-09,3.860188065676573e-06,4.730973344762992e-06,5.365548971499951e-09
psc000011,union3:21,0.3828039783932564,2.0679794401917326e-08,1.4024873039861918e-07,1.1138535175396967e-06,9.060494586843448e-07,1.7745148306022547e-08
psc000190,union3:21,0.1035732411342278,3.471817386939268e-11,2.2123025930790748e-10,1.0583303047328649e-13,5.720226461558991e-14,3.535462184294422e-10
psc000196,union3:21,0.3518679902160477,6.6906459007015135e-09,4.104194572943264e-08,1.3939752037436267e-08,8.19800365484529e-09,1.4831885331851569e-08
psc000199,union3:21,0.3728025452272032,3.018402372052706e-07,1.2075046303028204e-06,1.8594111190045705e-08,1.9311303465349486e-08,1.6284258999413537e-08
psc000202,union3:21,0.6210891501794382,4.6028154945668926e-05,5.373616397476866e-05,7.144660593240325e-06,6.917020715987346e-06,8.706197385263815e-08
psc000215,union3:21,0.4678066227508932,7.315282731855183e-08,5.497953043868226e-07,2.2620596438658847e-08,2.064100904789431e-08,3.3665021934641374e-08
psc000220,union3:21,0.2210194615316887,2.064249158526543e-09,1.1298555703548183e-08,1.5906947072197394e-08,6.546763769351674e-09,3.4264861024536193e-09
psc000420,union3:21,0.312724824964889,2.9855477247470267e-09,7.88176871929042e-09,1.030658441691408e-07,1.0174241731569421e-07,1.1742811089754504e-08
psc010010,union3:21,0.1006879465783943,2.810177792213607e-10,2.5804151836324633e-09,0.0,0.0,3.535462184294422e-10
psc020132,union3:21,0.1479361635996869,1.5817587858963799e-07,1.7490709753126812e-07,2.548157618626957e-08,1.571393343309858e-08,8.974085637756694e-10
psc030066,union3:21,0.2267201596955634,1.2585169953850328e-06,1.0049896375458625e-06,9.64018789095612e-08,5.306100382439702e-08,3.7099445160683688e-09
psc120044,union3:21,0.4817101009062614,1.5522595765577774e-07,6.60573804650258e-07,7.162630642102757e-06,1.6726483817597638e-05,3.642658949351143e-08
psc120085,union3:21,0.3233409546788404,7.881660504491324e-07,1.2231959192361931e-06,1.255397813629243e-09,1.5333033469507956e-09,1.2884117140680933e-08
psc120086,union3:21,0.3937252743955159,7.231099251378238e-08,2.8261120536815217e-07,1.1898550582717238e-09,9.749971038614447e-10,1.9654345562722986e-08
psc120094,union3:21,0.4528921059926545,4.69493323463995e-08,1.660650470111098e-07,4.848392443719888e-08,1.261611961534529e-07,3.075320058986668e-08
psc120336,union3:21,0.1625452861757323,5.857701201124905e-08,1.5566411094418113e-07,1.0564953493248691e-07,1.8221707221257728e-07,1.3735367298876061e-09
psc120369,union3:21,0.3317541974359217,2.587486880627904e-09,1.1271630833179412e-08,1.1824086814653922e-08,9.19202963034777e-09,1.3500344598448675e-08
psc120400,union3:21,0.3527637780571004,1.970810946316079e-09,4.796027370355814e-09,1.4805632399284014e-09,3.2324236940618948e-09,1.489264320121298e-08
psc120706,union3:21,0.3309410910405495,5.806672175340947e-07,1.0660330443417054e-06,2.628431996907338e-10,2.450658119951089e-10,1.3447833393218936e-08
psc350192,union3:21,0.3027018134457813,7.99585437432078e-09,5.51602536422897e-08,7.001996799999437e-09,8.277011878355751e-09,1.0713837785093845e-08
psc350233,union3:21,0.1705491789665425,6.554607554934921e-09,8.518709461831926e-09,8.24977938655617e-11,8.272622373752771e-11,1.6771959950547114e-09
psc370098,union3:21,0.2232190330734886,1.6823671781670976e-10,7.665920247730451e-10,1.0401353759604577e-09,5.872368787001381e-10,3.5133038919949653e-09
psc370344,union3:21,0.3327502666087176,8.242404476143666e-10,2.809582856940555e-08,7.668037693076093e-08,6.507692253469094e-08,1.3564811169173252e-08
psc370367,union3:21,0.4729031521696663,6.693072857512262e-07,1.1242893333126222e-06,1.030944503217028e-08,7.677200353290179e-09,3.469022625914408e-08
psc370369,union3:21,0.1925953944990295,7.048737336801825e-06,2.332202137720215e-05,4.9799441162641085e-11,2.951802229740509e-11,2.4022859550030823e-09
psc370563,union3:21,0.1868832135440752,2.6923146058796815e-10,2.6186026773552757e-09,1.0198446599424438e-08,1.8873398584497902e-08,2.218347471929518e-09
psc370589,union3:21,0.3065028078470093,1.0751500496619947e-08,3.799881854490518e-08,4.173942589652224e-09,8.355178111034459e-09,1.1098499458395723e-08
psc370595,union3:21,0.1771736749742396,4.350605328224675e-08,1.3628351493300895e-07,1.149759175681688e-09,1.0953424252078974e-09,1.922497590445707e-09
psc380279,union3:21,0.3505627222227441,4.402670682243926e-08,1.905927222690183e-07,2.7052420791538404e-07,2.9282957317046024e-07,1.4743576308308209e-08
psc380318,union3:21,0.3393533406417022,1.6285218627967852e-09,9.846675348378938e-09,3.176835289083529e-09,2.858422821156697e-09,1.3996051519519633e-08
psc480464,union3:21,0.2240147751300472,1.6867865852053427e-08,5.27522947149574e-08,7.399674153541081e-08,1.2139590371002159e-07,3.5449796293092927e-09
psc490521,union3:21,0.3427510811549834,8.006177350119875e-09,2.5539670204554966e-08,6.754399475002285e-06,1.5596782521290307e-05,1.4220584167564128e-08
psc580235,union3:21,0.3327474015706093,6.7690830800978354e-06,1.246896426105898e-05,5.633213384532809e-08,9.181870258603703e-08,1.356462552090479e-08
psc590005,union3:21,0.1762769106313619,1.3222989404224467e-06,2.8698357885949892e-06,9.469115927174493e-12,1.0506212194648521e-11,1.8962407972942652e-09
psc590031,union3:21,0.3810954593593509,5.104640475825462e-07,1.284853051009025e-06,4.603776519614527e-08,1.2042389578944237e-07,1.7455296782388824e-08
psc590191,union3:21,0.2223212356458184,1.7354522983412966e-09,1.1176821882299413e-08,1.4805911152055439e-09,9.215371714149835e-10,3.4777363529381696e-09
04D2al,union3:21,0.8381396284800389,4.726510120666265e-06,1.1524989068785698e-05,2.099127264332447e-07,3.4942675050569555e-07,1.7083183586469828e-07
04D2an,union3:21,0.621885935958294,6.335800242854453e-07,1.25353931312256e-06,1.3373903652753053e-07,9.968512959358551e-08,8.733804255793251e-08
04D2cf,union3:21,0.3705968367024312,2.1324204287059353e-07,7.361656102150518e-07,1.5310051591741193e-08,2.3999300653114152e-08,1.6128037115288102e-08
04D2fp,union3:21,0.4166426515318469,1.0845352827891646e-08,8.383513744506825e-08,1.7271545995532326e-08,2.0370768722041678e-08,2.3977671335753083e-08
04D2fs,union3:21,0.3585798757633602,1.0307700140285096e-10,8.287466967713669e-10,4.342748590453657e-07,2.544327166445536e-07,1.529014773543984e-08
04D2gb,union3:21,0.4516922811642729,3.2904645533615142e-06,3.916451419923909e-06,6.839264435897563e-07,1.0911711003559398e-06,3.052467695607006e-08
04D2gc,union3:21,0.5227734252330178,1.2302106389845439e-08,8.40974882287082e-08,1.1289537195723324e-08,1.4583620407387735e-08,4.496660276585388e-08
04D2gp,union3:21,0.7340091439850092,1.3297356059981474e-07,2.800085038981947e-07,2.2426891389191077e-07,1.9162567444405888e-07,1.2603884994591712e-07
04D2iu,union3:21,0.7019778607451859,3.605369217248204e-08,4.2803018191757726e-07,6.132900200184276e-06,3.439090071424586e-06,1.1511097797882991e-07
04D2ja,union3:21,0.7420212186147372,2.553441071347302e-08,1.9320256742185812e-07,2.2281154310560757e-07,3.8703032199973657e-07,1.3039881277754113e-07
04D2kr,union3:21,0.7461315870865173,1.397187054766913e-06,3.7719942574495427e-06,4.9608430488833874e-05,4.8812127031557256e-05,1.3266434023594877e-07
04D2mc,union3:21,0.349569813455576,2.8174954474625367e-09,4.875812559147447e-08,1.6760105622288474e-07,2.660259585592035e-07,1.4676576796229382e-08
04D2mh,union3:21,0.591847570053369,1.3700828748999904e-07,1.1345841858917982e-06,4.516457789957389e-08,6.548926596410004e-08,7.723272075560643e-08
04D2mj,union3:21,0.5147579209809385,2.1325674616343108e-07,1.3780325968704965e-06,6.523168484299496e-07,4.488871690769696e-07,4.3229026712938914e-08
05D2ab,union3:21,0.3245419921438641,6.570528279553367e-07,1.4695529250780392e-06,2.8067146723934856e-09,5.11411004498156e-09,1.3016569055129531e-08
05D2ac,union3:21,0.4807148878056102,1.2057072330670846e-07,2.7264216455046765e-06,3.739647360176578e-09,4.3601569619041144e-09,3.623076545740405e-08
05D2ah,union3:21,0.1853802384382787,6.975320829517494e-11,6.553515941852525e-10,1.2829577141940715e-10,1.6272918951054842e-10,2.171167276438912e-09
05D2ay,union3:21,0.922235444724284,2.425625439217592e-06,9.373443394576012e-06,4.0030654002751836e-08,6.228655909948218e-08,2.0535038245126043e-07
05D2bt,union3:21,0.6819549311831292,8.534804046957422e-06,2.789140847746434e-05,2.3601953468620683e-06,6.268234842501538e-06,1.0992220658962692e-07
05D2bv,union3:21,0.4757183488291103,4.677860305535688e-07,3.223871771548317e-06,4.1032329906261344e-08,3.961856711075064e-08,3.525559332747481e-08
05D2bw,union3:21,0.9222243599237224,1.3249137265187252e-05,3.1315634973104045e-05,5.492617412605626e-08,1.3277840312628206e-07,2.0534422845299343e-07
05D2by,union3:21,0.893197041137191,1.7182875659541778e-06,6.157130953035911e-06,1.9778208781073823e-05,3.8479542788264885e-05,1.8954529520285751e-07
05D2cb,union3:21,0.4286564062199565,3.971158553078904e-08,1.181044176871364e-07,1.3800285878706384e-08,1.627369299343372e-08,2.630242328309407e-08
05D2ci,union3:21,0.6318943633368803,6.087911354064412e-08,1.800099187353993e-07,3.3452295983801257e-07,1.3950374537853488e-06,9.10232862155599e-08
05D2ck,union3:21,0.6999732966947172,2.6502129856887683e-06,4.0699708184232385e-06,8.087042406417921e-07,8.216961550071976e-07,1.1458612228567998e-07
05D2ct,union3:21,0.7360205160199913,1.2144565237808401e-05,1.9000940815167787e-05,1.4545781355513592e-06,1.8941432668702383e-06,1.2712641703623035e-07
05D2dt,union3:21,0.5758346987710707,4.649336243707985e-08,4.792465691678964e-07,1.5326419840789337e-08,9.328674832373139e-09,7.20995657671614e-08
05D2dw,union3:21,0.4186441408963357,7.381376520937754e-08,5.382969452172279e-07,1.5139821741044354e-09,2.290496201805978e-09,2.4375639274843755e-08
05D2dy,union3:21,0.5117573929890427,1.590375412162786e-07,7.024527084585559e-07,2.264141310139557e-08,2.2404631125961256e-08,4.258738831245481e-08
05D2eb,union3:21,0.5357823092612091,3.986571663737456e-09,3.37225406723697e-08,0.000559480673213039,0.0028259444372404695,5.063607618295407e-08
05D2ec,union3:21,0.6419054753419982,2.3716797888573224e-08,7.656713737790675e-08,4.6054419178295295e-08,2.0803842831629774e-08,9.486889792662641e-08
05D2fq,union3:21,0.7350091593347272,1.996341027640714e-05,1.763577651195384e-05,2.3956330666993013e-08,2.3294524145733655e-08,1.2657898331854802e-07
05D2hc,union3:21,0.3515705414575896,4.3524935206970887e-07,2.256485685121116e-06,3.991748457976126e-08,3.686004602806126e-08,1.4811737983743085e-08
05D2he,union3:21,0.6098719484868826,4.0271743539612545e-07,6.18772605406334e-07,3.535617152856427e-06,2.459612376939903e-06,8.322184247714339e-08
05D2ie,union3:21,0.3495667932089419,5.538351289691376e-07,1.2035809911676022e-06,3.690422523771615e-08,1.823420279575176e-08,1.467637322875026e-08
05D2le,union3:21,0.701981657360887,7.201548224326565e-07,2.330337658476458e-06,4.482448087652026e-05,5.119971560631512e-05,1.1511197318589144e-07
05D2mp,union3:21,0.3552712971364582,4.415372764673489e-08,1.2328640323984137e-07,5.341477235862638e-10,1.2316174038171649e-09,1.5063379029829254e-08
05D2my,union3:21,0.9832953945276344,2.528915012645206e-06,8.050445877371602e-06,1.305384350700478e-07,1.8221788940332754e-07,2.2752250124423134e-07
05D2nn,union3:21,0.8721662860714812,7.166865843213391e-07,9.74549582219412e-07,3.001663357975938e-07,5.657083598044365e-07,1.7925305404304643e-07
05D2nt,union3:21,0.7590437209508101,4.127331628000985e-07,2.1587586919843537e-06,8.086021321686017e-07,2.331124040233929e-06,1.399080863437697e-07
05D2ob,union3:21,0.9262351300229984,2.9450574194513943e-08,1.0285583457756336e-07,8.695854377952512e-07,1.329715340042924e-06,2.0734850900469074e-07
06D2bk,union3:21,0.5007390340923337,6.744784826168227e-08,8.120641452216749e-07,6.093778253337715e-09,2.9892672850227662e-09,4.027235716216392e-08
06D2cc,union3:21,0.5337777284016159,8.759396505124741e-09,4.866293903214392e-08,2.575453689434148e-05,5.751046829432389e-05,4.9651754418691696e-08
06D2cd,union3:21,0.9322438482463464,1.869466031338457e-05,3.47222414353663e-05,1.2461723992685302e-06,1.5346011916579096e-06,2.0959576390915758e-07
06D2ce,union3:21,0.8221170817063757,6.84292319110853e-07,7.784831122895218e-06,3.9550760585571095e-06,3.4644871312299322e-06,1.665375689010496e-07
06D2ck,union3:21,0.5538091969367016,1.6217264483677227e-07,1.7698093385663605e-06,7.016241292898008e-09,1.1706494098130039e-08,5.992203357141552e-08
06D2fb,union3:21,0.1253068253746083,6.5252971838974035e-12,4.0382354514551476e-11,1.153239960608313e-10,1.0755079736687027e-10,3.5917963918437954e-10
06D2ga,union3:21,0.8421373828261558,1.625865725474496e-06,1.91562034537485e-05,2.2793652212102654e-06,4.211840826407999e-06,1.7181073215645962e-07
06D2gb,union3:21,0.4436787924195877,5.859871254375437e-07,2.159930073032709e-06,6.322814792335936e-09,2.788083951439342e-09,2.9020248560678406e-08
000190,pantheon:1,0.10221,2.694858240861418e-11,2.1853541887723947e-10,2.348196847239713e-13,1.1140185118402379e-13,3.1220696017312255e-10
120225,pantheon:1,0.10713,1.0610796758476406e-08,3.516372865680761e-08,7.892502052167854e-16,1.0018615859907278e-15,3.1220696017312255e-10
500038,pantheon:1,0.10794,1.7126821636099803e-06,2.128393595548785e-06,6.346509004254378e-14,2.552895838881989e-14,3.1220696017312255e-10
120336,pantheon:1,0.16122,7.07977571520751e-08,7.544549520406123e-08,1.6001909175640472e-07,1.5628763149610464e-07,1.0996637998603259e-09
350233,pantheon:1,0.16924,6.191003419736256e-09,7.517495713027634e-09,2.464937207004534e-11,1.54742089400357e-11,1.3389338571510428e-09
370563,pantheon:1,0.18527,3.065744858864493e-10,1.99234080270819e-09,9.142835095195416e-09,2.6810963538347485e-08,1.869905493194926e-09
000220,pantheon:1,0.21972,2.0913321810953532e-09,1.9279945111961176e-08,8.161001433639293e-09,4.394400255278438e-09,3.281972045961627e-09
370098,pantheon:1,0.22132,1.2537757575771565e-10,5.567300248561147e-10,4.3465502612079534e-10,1.4638555805277504e-09,3.3571428982265863e-09
480464,pantheon:1,0.22132,3.293333844408086e-08,5.299680192116395e-08,8.890841892045596e-08,1.3366787678801283e-07,3.3571428982265863e-09
030066,pantheon:1,0.22542,1.044422584672774e-06,1.8028191558983105e-06,5.255286131329158e-08,7.359857518804914e-08,3.5656554224534737e-09
000010,pantheon:1,0.24585,7.46359539352117e-10,3.3548899413262823e-09,2.683485469586243e-06,6.957663162105137e-06,5.319600268892558e-09
350192,pantheon:1,0.30142,8.777285246399088e-09,6.486592388534742e-08,5.273119229933793e-09,8.658583515701856e-09,1.083235084868745e-08
000420,pantheon:1,0.31144,3.944364792496812e-09,9.568101042642875e-09,1.8691300219373778e-07,1.113036863649094e-07,1.1823229390393728e-08
120085,pantheon:1,0.32206,5.498816920295623e-07,1.3908025808443094e-06,1.2267856600118777e-09,1.962196374416544e-09,1.2920772604551729e-08
05D2ab,pantheon:1,0.32446,5.107118048024796e-07,1.5618536259513337e-06,5.653082586728801e-09,4.687023681103327e-09,1.317555227342289e-08
120369,pantheon:1,0.33047,2.588740412024766e-09,1.6298200184631615e-08,8.684071094294325e-09,8.341158473474228e-09,1.3814112390513067e-08
580235,pantheon:1,0.33147,5.349454597369254e-06,1.1601735805800408e-05,6.762562612770873e-08,7.477221453917058e-08,1.3921657359806064e-08
370344,pantheon:1,0.33147,9.818872150802718e-10,2.7022594587998214e-08,4.810065745203486e-08,7.66263536265164e-08,1.3921657359806064e-08
380318,pantheon:1,0.33818,1.1543210207189072e-09,4.546153767231265e-09,4.521389670265382e-09,2.04979534092233e-09,1.4654070801552278e-08
380279,pantheon:1,0.34939,3.2265504145301124e-08,2.2848778806394268e-07,2.4454599787259697e-07,1.886929731249875e-07,1.591955528795515e-08
04D2mc,pantheon:1,0.34949,4.4966168604453795e-09,5.685288151353071e-08,4.4148350604005647e-07,2.0730941032048063e-07,1.5931079993733456e-08
05D2ie,pantheon:1,0.34949,6.653069748229179e-07,1.416286863855684e-06,2.3148475855477766e-08,4.804642054020813e-08,1.5931079993733456e-08
000196,pantheon:1,0.35059,8.567217079172479e-09,4.115438355824146e-08,4.2972549836551135e-09,6.824857882584001e-09,1.60581269808201e-08
05D2hc,pantheon:1,0.35149,3.641012332927826e-07,2.308853510254748e-06,5.036823275756004e-08,2.9358333084171706e-08,1.616244982050967e-08
120400,pantheon:1,0.35149,1.8804783449276755e-09,3.178702547247812e-09,3.2438590166064855e-09,9.755242564459604e-09,1.616244982050967e-08
05D2mp,pantheon:1,0.35519,4.317462878161544e-08,1.5819403958449729e-07,1.059848364749892e-09,6.700824091255374e-10,1.6594881321277703e-08
04D2fs,pantheon:1,0.3585,1.2210727912319565e-10,5.055644979538985e-10,1.365439744856613e-07,1.509700136436842e-07,1.6986570112615704e-08
04D2cf,pantheon:1,0.37052,2.191679023364102e-07,7.231577570699074e-07,2.8602218673450515e-08,1.8370652784047e-08,1.8447376677012954e-08
000199,pantheon:1,0.37153,2.531666102843205e-07,1.6350992105003395e-06,1.847520479881756e-08,2.1870865685431483e-08,1.8572867276087313e-08
590031,pantheon:1,0.37852,5.795076156906872e-07,9.303351535436985e-07,4.56524793307373e-08,4.7961366733223754e-08,1.9603936232421805e-08
000011,pantheon:1,0.38153,5.1173274473263776e-08,1.5075371300723932e-07,1.3806647010641735e-06,2.306744788403698e-06,2.0121485406870285e-08
120086,pantheon:1,0.39255,6.013619388863135e-08,1.8529493427918165e-07,3.0960037554350978e-09,1.7779171252107465e-09,2.207383463680535e-08
04D2fp,pantheon:1,0.41657,1.7398140092144267e-08,8.000813361068642e-08,1.3018881027241965e-08,2.4294971273831035e-08,2.66425221442491e-08
05D2dw,pantheon:1,0.41857,6.079095384660543e-08,4.00187054277734e-07,9.256875151331786e-10,1.6953113022771416e-09,2.704229454127342e-08
05D2cb,pantheon:1,0.42859,2.6130395147371004e-08,2.0150834253286748e-07,2.1301215207207624e-08,2.7867308091262876e-08,2.918734145762225e-08
06D2gb,pantheon:1,0.44361,8.523886684974202e-07,2.4597287816991283e-06,5.386770583981385e-09,2.676732078700666e-09,3.2833002859805973e-08
04D2gb,pantheon:1,0.45162,5.610444312299832e-06,4.990312151711675e-06,7.668834002673898e-07,1.3454341972071378e-06,3.486488392538326e-08
120094,pantheon:1,0.45162,5.166155451070561e-08,8.077004428182287e-08,7.010802792155009e-08,8.114933076070518e-08,3.486488392538326e-08
000215,pantheon:1,0.46654,8.809377952708019e-08,5.795409872385335e-07,1.8298996195425234e-08,1.4641347264892915e-08,3.881223988644155e-08
370367,pantheon:1,0.47163,7.161058045577227e-07,1.031594372452525e-06,5.7239754617675865e-09,6.560875512647266e-09,4.020730751021091e-08
05D2bv,pantheon:1,0.47565,6.206490425035761e-07,4.6318492039934105e-06,3.230706866345822e-08,7.340347018172638e-08,4.1338979144469444e-08
05D2ac,pantheon:1,0.48065,8.43615147567918e-08,1.7333458930886277e-06,3.973380548877605e-09,5.3083304051850854e-09,4.285022364145671e-08
