CID,GROUP,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1811099,C,0.49007,5.347695380504996e-07,2.729773180313968e-06,4.4239777766372994e-08,4.8560594342164415e-08,4.974039728680113e-08
1292145,C,0.49245,1.7661591127051465e-06,2.5666962955353766e-06,3.5479361337823735e-06,3.02520959162942e-06,5.050088942029216e-08
1254070,C,0.49252,2.910772033818612e-08,9.179969575340905e-08,3.608308271389317e-06,7.228254735233513e-06,5.052334417921851e-08
1253895,C,0.49276,2.12483333275347e-08,1.0112818966480449e-07,1.116145978575652e-09,6.58382576504584e-10,5.0600369815291835e-08
1318689,C,0.49338,8.820562479640508e-06,1.2248179800195235e-05,1.6913254775559168e-06,6.043872440704087e-06,5.079962426191409e-08
1703072,C,0.49417,1.3656204954873037e-08,5.3008883794298126e-08,3.254848736395982e-07,5.600233303733625e-07,5.105408029043209e-08
1343208,C,0.495,4.092888656273316e-07,1.429239827372321e-06,7.587575198093979e-06,2.626235990628041e-05,5.1322104959844416e-08
1263936,C,0.49523,8.795262320096162e-07,3.3741864863428405e-06,4.8371630244909464e-09,1.067901394927388e-08,5.139650102109353e-08
1342906,C,0.49743,2.9783630935234185e-08,3.947719479685356e-07,1.8481541879198453e-07,1.8851874824758385e-07,5.211083818439452e-08
1253046,C,0.50134,6.351993511270139e-07,3.781463186610883e-06,5.827397206258832e-08,1.6126347398271738e-07,5.3392577132120233e-08
1341857,C,0.50314,6.364598242228514e-07,9.118192275659171e-06,3.35136337313317e-09,5.998783764321408e-09,5.398787046547788e-08
1346139,C,0.50323,1.8529651897760998e-07,6.106438483037373e-07,3.7559053272545954e-07,5.327264244155407e-07,5.40177217623768e-08
1293921,C,0.50492,8.419019742658974e-10,1.807328470078874e-07,7.362382189593554e-08,6.966143407889163e-08,5.457979482813749e-08
1254670,C,0.50495,2.0498750729290656e-08,5.6961144203923496e-08,1.3469464870306018e-06,9.02558204689824e-07,5.458979873588978e-08
1891261,C,0.50558,2.3235620384334482e-07,6.398091829806611e-07,1.291548133754755e-07,7.51974947728507e-08,5.4800092561445496e-08
1473027,C,0.50566,4.1440147006700065e-06,1.3276364132733262e-05,2.3146739741242635e-07,2.032803738609172e-07,5.4826825466966755e-08
1343759,C,0.50617,2.5655155010517906e-07,9.26966570398246e-07,5.084105849513697e-06,7.555303830676844e-06,5.4997400985028585e-08
1329663,C,0.50765,1.4441748797545617e-07,2.3517891977694617e-07,1.5023270292667835e-06,1.1857583575521384e-06,5.549390441014817e-08
1876204,C,0.51008,2.647659361081158e-07,3.466631573750297e-07,4.680234551976193e-09,4.413738570043968e-09,5.6313948275342764e-08
1256432,C,0.5113,6.765217825781632e-07,3.920290961573438e-06,1.487752701008178e-08,1.6967670681763688e-08,5.672792540941908e-08
1922405,C,0.51619,4.951660816596842e-07,1.7733620995943811e-06,3.29512059898911e-05,5.609818720466141e-05,5.8402443716967294e-08
1332614,C,0.51856,4.5238396199452335e-08,6.15944440710606e-07,6.499163814484128e-08,1.0936605562001672e-07,5.922278302041766e-08
1659122,C,0.51872,7.647234958707106e-08,1.7916864059405192e-06,4.914902021481876e-06,8.053200174953166e-06,5.927837073736378e-08
1252225,C,0.51956,3.004845868539349e-08,6.096009129233788e-08,3.0829235793183343e-06,1.2684984266446888e-05,5.9570634054951316e-08
1257602,C,0.52211,8.8888288900011e-08,5.271917949326273e-07,6.931130899602029e-07,6.378923560028751e-07,6.046226454084734e-08
1286881,C,0.5228,9.954482901141964e-07,2.12051899269152e-06,6.895925426710454e-08,7.740979878679122e-08,6.070466782930919e-08
1335671,C,0.52427,2.351246104573852e-07,1.9148186169582446e-06,9.132055316263008e-05,5.190539438346537e-05,6.122270932411764e-08
1514059,C,0.52427,2.6629970428254677e-07,1.8185996752255012e-06,0.0001262783669887,0.0001026154491884,6.122270932411764e-08
1294806,C,0.52535,5.1008789967300276e-08,3.401885123190281e-07,3.987074032141871e-06,2.609434168588183e-06,6.15248351677893e-08
1301922,C,0.52616,3.0906850506998484e-06,5.756827150125742e-06,5.199552373499058e-09,7.270325434569608e-09,6.162683815018885e-08
1261259,C,0.52723,1.6569552630916073e-07,6.90182846790251e-07,1.9710182530557416e-07,3.8733321646695924e-07,6.176171234773406e-08
1371206,C,0.52779,7.029940475355116e-07,1.7703395616139132e-06,4.2500753930969375e-08,3.4049040608525994e-08,6.18323594835372e-08
1304503,C,0.52971,2.800348704781723e-06,2.4643845782571603e-06,3.6277647372938316e-08,4.0778387325394096e-08,6.207488481101718e-08
1324544,C,0.52973,9.753272641382585e-08,2.9122504694440306e-07,5.2148088996611766e-08,3.8447208939484026e-08,6.207741361465431e-08
1490034,C,0.53002,1.7627593194545668e-05,3.1711059368447626e-05,1.643264511414612e-06,2.8864007666104164e-06,6.211408705561005e-08
1817269,C,0.53009,2.436744260644743e-08,2.3495898782772098e-07,1.601196262752079e-08,1.0820830286096896e-08,6.212294088800185e-08
1472020,C,0.53112,1.782728155389076e-07,1.5332466880206642e-06,2.0048893086436313e-08,3.822898585593713e-08,6.225329165580559e-08
1261233,C,0.53166,1.1255579750732837e-07,7.079808815593123e-07,7.290511508560044e-06,5.033562343948346e-06,6.232168547899413e-08
1550103,C,0.53166,1.8003904562269693e-07,1.0506733563629192e-06,2.8230989503139364e-08,5.6781476780149575e-08,6.232168547899413e-08
1346628,C,0.53191,1.1097201417377609e-06,7.200369872574929e-06,5.420251663455144e-06,1.7546694700336395e-05,6.235336200208557e-08
1337703,C,0.53225,5.112564347493485e-06,6.668035755876002e-06,0.0021219665163126,0.0023760190870913,6.239645498914446e-08
1295249,C,0.53251,2.2952434894271686e-06,2.4887262786628044e-06,1.5990237051746251e-06,1.0410257186516485e-06,6.242941849391144e-08
1323777,C,0.5329,3.305780345134641e-07,1.0444283920621762e-06,6.259426528445924e-08,6.944148660662187e-08,6.24788800726926e-08
1254000,C,0.533,3.147783419362926e-06,6.482637905602808e-06,1.0926759868889377e-07,1.2469698159310513e-07,6.249156568366148e-08
1297061,C,0.53387,5.971678113960526e-08,5.3973844214963e-07,9.43261821399646e-10,1.159751508755334e-09,6.260198483367861e-08
1470063,C,0.53547,2.422160579821222e-07,1.2262595298555766e-06,1.3647820948564522e-08,1.2999105786173885e-08,6.280530898483023e-08
1339425,C,0.53579,1.1469483210447058e-08,7.309449918305228e-08,2.152690216312991e-06,7.519443852571227e-06,6.28460133732723e-08
1289714,C,0.53582,7.159709934241414e-09,7.392716565649307e-08,1.3545250858408231e-08,2.8735994957446373e-08,6.284983008573285e-08
1254002,C,0.53591,2.0309190517195537e-05,3.3851013337707876e-05,2.2717526728283103e-08,1.1103941200644029e-08,6.286128091847376e-08
1313026,C,0.53696,2.2007314243457105e-07,1.0586504588411022e-06,7.773133098983541e-08,6.358789075612843e-08,6.299495103608908e-08
1644290,C,0.5373,1.0183277391626274e-06,1.8125588808235967e-06,7.856913576001735e-08,5.7560764981445905e-08,6.30382651216246e-08
1934253,C,0.53739,2.53213954126297e-07,1.0287208677388867e-06,1.0860249294617236e-08,9.797529021408461e-09,6.304973310655968e-08
1260568,C,0.53805,2.0434998723253015e-08,2.981334841154002e-07,2.279610332655468e-09,2.716902955471359e-09,6.313386353337443e-08
1474020,C,0.54148,2.126293701478573e-06,9.996605349215091e-06,2.172916338530962e-06,5.025789561828865e-06,6.357199005156792e-08
1324542,C,0.54154,1.5647478927274618e-07,6.528110119049357e-07,5.530077572891842e-07,4.0987916026859265e-07,6.357966755453757e-08
1324685,C,0.54183,8.174492022879028e-07,3.605863959909016e-06,7.506920948488266e-08,5.5918233286902635e-08,6.361678202064199e-08
1341000,C,0.54203,1.9083165347418155e-07,8.87092256566605e-07,9.173589648803317e-09,5.7861283978285765e-09,6.364238451390648e-08
1861210,C,0.54229,2.532316150386837e-07,6.966806990007108e-07,2.2214682915450448e-05,8.034263744902818e-05,6.367567545560763e-08
1876731,C,0.54291,5.541460848328416e-07,3.403320914647474e-06,6.453838757911835e-08,5.768318245605199e-08,6.37550966758729e-08
1367408,C,0.54306,1.275475736748602e-08,6.956055228584421e-07,3.45709957533198e-09,2.2530005869785974e-09,6.377431892370961e-08
1302055,C,0.54327,1.926866566651341e-07,5.705343674671754e-07,4.4502690557883866e-07,3.64171616754801e-07,6.380123493819332e-08
1322954,C,0.54327,1.3442650088375735e-09,3.3778653318094296e-08,8.586934293600605e-08,1.2024043463064505e-07,6.380123493819332e-08
1290995,C,0.54351,2.215518779250451e-05,8.235039834385518e-05,2.2819457239396862e-09,4.7902595632380614e-09,6.383200305119586e-08
1297353,C,0.54402,5.010268100537031e-06,2.570502890141511e-05,8.501644861061678e-08,4.418244531416159e-08,6.389740991863228e-08
1945116,C,0.54469,1.3386435117587526e-07,9.138864508953262e-07,2.4478096550945533e-07,1.6024281467035794e-07,6.398338749048708e-08
1389210,C,0.54865,4.4918024136412345e-07,1.2674093347496173e-06,7.751594497806824e-08,7.952637423860247e-08,6.44927339257474e-08
1297157,C,0.54888,8.82193666010619e-06,1.0929764920513463e-05,0.0001251386938457,0.0003011516111917,6.452237922623387e-08
1643316,C,0.54894,6.412880097895306e-07,3.984409980186605e-06,8.548227739395063e-06,1.109517994894272e-05,6.45301139031841e-08
1570024,C,0.55064,3.2443542025259186e-07,1.575619736902509e-06,1.5249780637382387e-08,1.5126076644172243e-08,6.474945572368293e-08
1306736,C,0.55145,1.625394344779675e-06,3.501440525071553e-06,9.432833162238298e-07,6.681484293572593e-07,6.485409655129511e-08
1315818,C,0.55218,7.06544233502079e-08,2.5230780594730575e-06,1.0052556921209091e-08,1.2146044085913451e-08,6.494847486409663e-08
1260551,C,0.55236,7.78789725719304e-06,9.640537128435856e-06,5.350859170668386e-07,1.0416316959724269e-06,6.497175677518025e-08
1896254,C,0.55283,7.156545801453139e-07,3.044560252150323e-06,0.0002238222502067,0.0008854961608371,6.50325681015461e-08
1252142,C,0.55288,1.2225667460239194e-06,2.158748707465407e-06,3.655653916657087e-07,4.401119705897625e-07,6.503903906559615e-08
1912020,C,0.55436,4.820627133536078e-08,2.3189919876467147e-07,6.0738342453683564e-09,6.3256080396537356e-09,6.523072539518476e-08
1260605,C,0.55534,2.450619131388611e-07,1.0277450618603132e-06,3.846321248435257e-09,5.4614177398204044e-09,6.535780804927151e-08
1504139,C,0.55644,1.9757181293741008e-08,7.545697339004372e-08,2.039559395521387e-09,1.195966374200826e-09,6.550059915781296e-08
1291842,C,0.55763,1.1905386497823977e-05,4.707357018174339e-05,2.470856318824613e-07,3.310252145553389e-07,6.565524863111038e-08
1326367,C,0.55797,1.02706695169024e-06,1.3069741310439833e-06,2.440019187302386e-07,1.3538317284617665e-07,6.569946768804359e-08
1810087,C,0.55943,5.995101994958853e-07,1.7774905332024148e-06,7.046294009471695e-08,6.164539169955192e-08,6.588951872484032e-08
1304779,C,0.55993,2.4133936608123094e-05,4.070472607959237e-05,3.522468263750422e-07,3.5768534425741725e-07,6.595466779375715e-08
1654105,C,0.56271,4.241879241298687e-06,1.4616956003883396e-05,4.969921813216651e-09,7.189702147123969e-09,6.631748370615162e-08
1319926,C,0.56341,3.210958626332606e-09,7.209270824813271e-08,9.761239946206015e-09,2.0777128506883997e-08,6.640899707299293e-08
1942106,C,0.56584,1.9792061669004738e-07,4.639560233421238e-07,1.0161256955668836e-06,2.503657474954442e-06,6.672716889603916e-08
1850154,C,0.56823,5.154132357626159e-07,2.215769994659703e-06,3.249378915805721e-05,5.5447673054883365e-05,6.704084502644846e-08
1345458,C,0.56872,3.410771127820286e-07,1.9273151384677615e-06,1.533537173275741e-08,2.5140160400423997e-08,6.710524605571643e-08
1326273,C,0.56949,1.265618641638288e-08,1.8766534572325199e-07,1.2296575387456225e-07,1.0907563413793337e-07,6.720651013957476e-08
1895233,C,0.57035,1.257509634037495e-05,2.575306767500736e-05,1.7005899352951586e-08,3.462690318137966e-08,6.731970054023526e-08
1448122,C,0.57688,1.2617649841279537e-08,1.2821474515243646e-07,1.8988135135372122e-08,2.1263685193562467e-08,6.85881869998836e-08
1335854,C,0.57869,1.6377064857559344e-07,4.210772982456562e-07,1.7569685724164778e-06,2.430919961184222e-06,6.922159197943826e-08
1330339,C,0.57914,4.30819073108664e-07,1.1730221129609517e-06,0.0004067501203688,0.0006348209776903,6.937952023129568e-08
1435033,C,0.5804,8.83746086545112e-08,1.2435516786880397e-06,5.180369222195247e-07,7.273320823777157e-07,6.982267667320927e-08
1262055,C,0.58072,1.2650311228524135e-06,2.3563451792259116e-06,6.688417694646099e-08,1.328592771657098e-07,6.993544899032565e-08
1927254,C,0.58091,4.472124866928152e-09,2.9881680922019978e-06,7.579830215638971e-07,1.037448020863986e-06,7.000245060843774e-08
1334265,C,0.58586,1.6101951900471272e-08,1.3967159026921447e-06,3.75672115659822e-07,1.0288149755241355e-06,7.175932397126328e-08
1294971,C,0.58822,1.2797221624360762e-08,4.0517630756171035e-08,9.254673930485836e-07,1.1557437556574088e-06,7.26046096725066e-08
1302073,C,0.58845,5.782247897215131e-07,1.3535098223117876e-06,3.186329983520182e-06,4.169352835939722e-06,7.268725389394989e-08
1370806,C,0.58895,1.6467507709555408e-08,7.828704103104755e-08,4.9889162045576126e-08,5.3447485139697724e-08,7.28670774225325e-08
1324536,C,0.58899,6.644265378469938e-07,8.18665701367404e-06,3.0877642467054205e-06,1.6694864434336871e-06,7.288147290218102e-08
1946322,C,0.59043,5.490970035914495e-05,0.0001019517417259,2.3380738362274958e-08,3.7027661131676116e-08,7.34006571090537e-08
1253997,C,0.59079,4.532329365664329e-07,5.3910993899759075e-06,1.8487256550040148e-08,1.7355699000624637e-08,7.353074108158728e-08
1260639,C,0.59141,2.4599785916681134e-06,3.7229208488867624e-06,1.3180079403883785e-06,1.0056604891395752e-06,7.375504456003828e-08
1896244,C,0.59156,1.7342619823596298e-07,5.425430872424844e-07,3.706234710121594e-09,4.543772355109938e-09,7.380936284985061e-08
1595110,C,0.59269,5.7934578726291465e-08,1.780616781317751e-07,9.466359067240228e-07,2.1814676684890656e-06,7.421920330079935e-08
1290191,C,0.59506,2.8465161698522593e-07,1.7805611539158844e-06,2.1276717307067157e-07,2.427278548704101e-07,7.50824658288426e-08
1319653,C,0.59552,2.3456583205955415e-06,6.226081638134657e-06,1.0449564004012469e-08,7.299966887987645e-09,7.525059731205597e-08
1251126,C,0.59788,5.537668858427625e-07,2.449224168425672e-06,9.3393198689012e-09,2.4818023137427567e-08,7.611614197501535e-08
1261236,C,0.59789,1.4280103036410986e-07,4.614879603787777e-07,3.1463342334211548e-06,3.2206944788692087e-06,7.61198200675841e-08
1339220,C,0.59992,1.3764421584078013e-08,3.3949916557363365e-08,3.098567752191844e-07,3.529287260823645e-07,7.686831288626237e-08
1252199,C,0.60498,2.731655914424496e-07,4.94940797758393e-07,2.463245751804136e-06,2.674373742998453e-06,7.874995443618943e-08
1254889,C,0.60551,9.042268840124468e-07,1.219345611516772e-06,1.5846615103432358e-07,1.653160121491573e-07,7.894835976675814e-08
1549078,C,0.60558,8.136668828331773e-08,3.987022515018485e-07,1.5513827002565972e-06,3.052880454262193e-06,7.897458290591461e-08
1335387,C,0.60582,4.450397200752231e-07,2.6284086275063133e-06,1.9748695873137992e-08,2.5136389565079554e-08,7.906452386916767e-08
1335675,C,0.60735,3.608328478384267e-07,1.6266865955257023e-06,2.1742478477169002e-07,1.5705679758101773e-07,7.963910077899666e-08
1929034,C,0.60827,4.597819871074649e-08,5.393817107451519e-07,2.509707876259172e-09,4.291154840909082e-09,7.998559950816663e-08
1246334,C,0.60861,1.5688768702830166e-05,3.931554139062226e-05,1.7600461827896946e-07,1.2405993847693466e-07,8.011384373398728e-08
1297377,C,0.60981,1.4019475038513833e-05,3.3580426170721265e-05,2.7078086204996428e-06,2.4361420301608575e-06,8.056729152087082e-08
1316461,C,0.60984,5.270298730317157e-08,1.2577326845713964e-06,7.19957999837722e-07,1.9471764911044435e-06,8.057864411103485e-08
1431108,C,0.61052,3.368196869189099e-06,1.1056092973289512e-05,3.274733837201273e-08,3.932657163162228e-08,8.08361840068413e-08
1261144,C,0.61069,3.0681401911449884e-07,7.234768932390697e-07,4.69916584691107e-07,4.063001727475691e-07,8.090063318535886e-08
1413048,C,0.61122,1.022603999405832e-06,5.081193716979002e-06,6.848634626873217e-05,0.0001343447913234,8.110172782075945e-08
1959025,C,0.61137,2.2049042829951625e-07,4.685363441190037e-07,3.1734213315065845e-05,0.000162279141969,8.115868671768534e-08
1644180,C,0.61154,0.0002566188919232,0.0003468215649841,1.413649519867549e-07,1.8296965259067706e-07,8.122326430533227e-08
1904321,C,0.61177,4.98210530595827e-07,1.1761964382786985e-06,9.59266116659854e-07,6.803298627467357e-07,8.131067486038294e-08
1289470,C,0.61207,2.0863095873600763e-09,1.1895656286512862e-08,3.5588017567484245e-08,2.9516002408011593e-08,8.142475927507735e-08
1644061,C,0.61287,2.350542957762647e-05,3.819575452195856e-05,9.981268272087973e-07,2.205722862129726e-06,8.172937538450555e-08
1332594,C,0.61302,3.4175785860381466e-07,3.062096268488433e-06,1.17251300989186e-05,3.069761954784266e-05,8.17865542209437e-08
1311113,C,0.61533,4.102690365990647e-06,1.3803069412809117e-05,6.1453579557271005e-09,1.0946042052136202e-08,8.266963320769093e-08
1316626,C,0.61601,6.197989496733235e-09,4.1574609178373834e-08,2.2240541420948017e-07,3.955557435951031e-07,8.29304905911245e-08
1387162,C,0.6175,4.170027231965004e-07,1.2160331235988833e-06,1.623267191553813e-06,2.3200578704246205e-06,8.350351177900359e-08
1261163,C,0.61854,1.331767930528765e-08,3.801814622479941e-08,1.9912693376779683e-08,3.0725574885669094e-08,8.390464197727971e-08
1812092,C,0.6187,1.115731167834111e-06,3.873824945117743e-06,1.3941062390845235e-08,1.9081577066021033e-08,8.396643962534783e-08
1338849,C,0.62002,1.5600711974745756e-07,7.580566429530395e-07,7.564767153878097e-07,5.173575451905439e-07,8.447713824984763e-08
1301915,C,0.62043,1.1883238417344122e-07,4.788704942772408e-07,5.529909148784119e-09,2.5534151142190206e-09,8.463607949553177e-08
1334253,C,0.62076,2.884592850551338e-06,4.333199603425483e-06,1.0688298608642836e-07,3.902946396317307e-08,8.476411631871891e-08
1335818,C,0.62253,8.661910472530751e-07,2.8093614780153554e-06,2.072389037998066e-07,1.8384476470263266e-07,8.54525108252491e-08
1598039,C,0.62292,4.908607094759684e-08,4.993163511552494e-07,6.34566074333146e-07,9.769605975092231e-07,8.56045652678173e-08
1267094,C,0.62318,1.8688275026659365e-07,1.85387808839035e-06,2.3941556835811992e-08,2.4292671755870373e-08,8.570600998665675e-08
1332632,C,0.6232,1.1341033023503071e-08,8.797507600758968e-08,3.949713490842361e-07,3.796825887830831e-07,8.571381591477266e-08
1833321,C,0.6248,1.385068180178862e-05,2.8517305357235437e-05,0.000230481117657,0.0015022036922608,8.633944184725205e-08
1280762,C,0.62617,9.082405382569341e-08,6.596648893870365e-07,6.328034214035043e-07,8.583312616709506e-07,8.674930630285418e-08
1251114,C,0.62632,5.163633096701973e-07,1.3728795052697058e-06,1.0108797669168302e-06,2.0763904062104253e-06,8.679185235950563e-08
1334858,C,0.62737,9.07876795838362e-07,8.752138857684796e-06,9.480040494054276e-06,3.071887671338659e-05,8.7089966817465e-08
1370308,C,0.62863,6.895801466108129e-07,1.2155533392590978e-05,8.535586710690634e-07,1.371343135119992e-06,8.744837882886389e-08
1315832,C,0.6291,3.415450173871604e-07,1.953192133902349e-06,1.5824949720528907e-06,1.489873204600087e-06,8.758226067052205e-08
