CID,sample,HOST_RA,HOST_DEC,zHD,HOST_LOGMASS,MU,MUERR,PROBIA,clipped,cluster_targeted
SN1998V,CfA2,275.655833,15.702139,0.017166088851731764,10.85,34.25864684133218,0.20068592185899078,1.0,False,False
SN1998ab,CfA2,192.196833,41.924528,0.02788545071665638,10.59,35.06696733216233,0.16621518519719755,1.0,False,False
SN1998dx,CfA2,272.799542,49.861306,0.053693171597670064,11.72,36.736519443895325,0.15392186130287333,1.0,False,False
SN1998ec,CfA2,103.275458,50.039472,0.020126241122234267,10.57,34.90209727335462,0.18132678586476214,1.0,False,False
SN1998eg,CfA2,339.876083,8.605917,0.02350610106719664,11.32,35.16226109107559,0.1771799110316986,1.0,False,False
SN1999aa,CfA2,126.925125,21.487444,0.015142326301005149,10.72,34.15431817638241,0.21003612913268457,1.0,False,False
SN1999dq,CfA2,38.498667,20.975111,0.013532053537911315,10.78,33.51275341051204,0.22435704385370564,1.0,False,False
SN2000cn,CfA2,269.418417,27.832806,0.023201194673138748,11.0,35.122945491354464,0.17389032867976748,1.0,False,False
SN2000dk,CfA2,16.848,32.406444,0.01643289033541584,11.54,34.22558775878249,0.19795960043921298,1.0,False,False
SN2000fa,CfA2,108.8745,23.428444,0.02180423139095833,9.82,34.887654680779534,0.18192504159250927,1.0,False,False
SN2001G,CfA3,137.38839583333333,50.28078611111111,0.017340894689191755,11.0,34.26831376237738,0.223270707867997,1.0,False,False
SN2001N,CfA3,159.99191666666667,24.09046666666667,0.022092801230928494,10.77,34.98810870962027,0.19977781611985485,1.0,False,False
SN2001V,CfA3,179.35379166666667,25.202636111111108,0.0162,10.78,33.7583520684026,0.2187647025502989,1.0,False,False
SN2001az,CfA3,248.61448333333337,76.02953888888891,0.04059994446512527,10.68,36.36310550187395,0.184939243977425,1.0,False,False
SN2001fe,CfA3,144.4875875,25.494677777777778,0.0143,10.22,33.90908765846371,0.23803954812147463,1.0,False,False
SN2001ie,CfA3,154.21230833333334,60.28147777777778,0.031212969872532748,10.99,35.595016784436375,0.1953804336997833,1.0,False,False
SN2002bz,CfA3,216.16885,26.62646944444445,0.03783905928776754,11.0,36.113678221507755,0.1919136640013894,1.0,False,False
SN2002ck,CfA3,236.753175,-0.9902555555555556,0.030322042302205254,10.97,35.55144864835957,0.19301039180882743,1.0,False,False
SN2002hd,CfA3,133.514025,-7.1893,0.0360604412886667,11.0,35.73265725855044,0.18784899653761336,1.0,False,False
SN2002hu,CfA3,34.583445833333336,37.46627222222222,0.0382,10.27,35.988993577362415,0.17823761462972582,1.0,False,False
SN2002jy,CfA3,20.317629166666666,40.49868611111111,0.018696057164097057,10.46,34.991876871277455,0.21013598028143612,1.0,False,False
SN2002kf,CfA3,99.31367916666667,49.85301944444444,0.01947607208854696,11.0,34.83483606514572,0.2047100511802729,1.0,False,False
SN2003U,CfA3,260.69010833333334,62.16407499999999,0.02613749526107112,10.74,35.37260473303792,0.20193631568496206,1.0,False,False
SN2003ch,CfA3,109.49120833333335,9.693011111111112,0.02924450112877719,11.0,35.6917066530949,0.19086847700587728,1.0,False,False
SN2003ic,CfA3,10.459725,-9.305308333333333,0.054515614395096,11.7,36.544345292430116,0.1828546276606627,1.0,False,False
SN2003it,CfA3,1.4521791666666668,27.452394444444444,0.023933780627232837,11.0,35.129765441633815,0.20066052481322014,1.0,False,False
SN2003iv,CfA3,42.53018333333333,12.845913888888889,0.0335,11.0,36.02760418303256,0.19235090176145794,1.0,False,False
SN2003kc,CfA3,146.64288750000003,30.65535277777778,0.03430778265025247,10.67,35.89546097798972,0.18658627743243097,1.0,False,False
SN2004L,CfA3,156.7671875,16.018833333333333,0.03349922328187738,10.35,35.90914091963868,0.18502743022931303,1.0,False,False
SN2005lz,CfA3,32.70719583333333,34.982733333333336,0.0402,11.0,36.46249713841856,0.18116492214006438,1.0,False,False
SN2005ms,CfA3,132.30966666666666,36.129644444444445,0.0259,10.32,35.42095956834458,0.18987809705410855,1.0,False,False
SN2006N,CfA3,92.13028333333332,64.7235611111111,0.0143,10.82,34.09699821594777,0.23407470881469394,1.0,False,False
SN2006S,CfA3,191.41263750000002,35.086711111111114,0.0329,10.46,35.959531070472586,0.18113358947693392,1.0,False,False
SN2006ac,CfA3,190.43705833333337,35.068869444444445,0.0236,10.92,35.06640797497615,0.1922329955383225,1.0,False,False
SN2006al,CfA3,159.86765833333334,5.183441666666667,0.0691283979590831,10.26,37.58878645159172,0.17943763148481862,1.0,False,False
SN2006an,CfA3,183.6614541666667,12.229930555555555,0.06519670890733442,11.0,37.43312982909243,0.17316483051682866,1.0,False,False
SN2006az,CfA3,183.06104166666668,56.179752777777786,0.0316,11.28,35.58110847974938,0.18214224381601324,1.0,False,False
SN2006bq,CfA3,279.9955875,39.98231666666667,0.021449748612055064,10.76,35.05052451008665,0.19895598244656448,1.0,False,False
SN2006bu,CfA3,208.1989,5.313447222222222,0.08499964119858294,11.0,37.88931998120972,0.19572996058871817,1.0,False,False
SN2006bw,CfA3,218.48669166666664,3.798838888888889,0.03079421638627755,10.03,35.68901087556552,0.18921984048946403,1.0,False,False
SN2006cf,CfA3,163.51077083333334,46.02678888888889,0.0423218192194188,11.0,36.40146709583901,0.18137319830145499,1.0,False,False
SN2006cj,CfA3,194.8521625,28.3476,0.06847058188737987,10.42,37.60921069584138,0.17760534518820748,1.0,False,False
SN2006cq,CfA3,201.10433333333336,30.956200000000003,0.04918449035634409,11.0,36.794013357726506,0.18241953589550816,1.0,False,False
SN2006mo,CfA3,11.660329166666669,36.33269444444444,0.03596702550426367,10.82,36.13856866993461,0.1847825820173214,1.0,False,False
SN2006mp,CfA3,258.00080833333334,46.55598333333334,0.0229,11.0,35.16338590564038,0.19883824530079447,1.0,False,False
SN2006qo,CfA3,120.03509166666667,56.36868055555556,0.03,11.0,35.526940561329404,0.18636082563073425,1.0,False,False
SN2006sr,CfA3,0.8959333333333334,23.196019444444445,0.0232,10.7,35.14938460063669,0.19616218366476498,1.0,False,False
SN2006td,CfA3,29.565670833333336,36.349377777777775,0.015,11.0,34.43265971107131,0.22575060217895537,1.0,False,False
SN2006te,CfA3,122.92901250000001,41.55466666666668,0.03215859298779433,10.31,35.80185862895521,0.18494991934079733,1.0,False,False
SN2007F,CfA3,195.81274583333334,50.61875833333333,0.0242,10.06,35.14267259514754,0.19330788875132113,1.0,False,False
SN2007R,CfA3,116.65630416666667,44.78958611111111,0.03120325817533498,10.98,35.88579035129495,0.18576981835121648,1.0,False,False
SN2007ae,CfA3,255.4669458333333,79.0317388888889,0.06424384258268478,11.44,37.11193116956909,0.17448315417050592,1.0,False,False
SN2007au,CfA3,107.9420625,49.853633333333335,0.0202,12.24,34.83017859376567,0.20020311853319583,1.0,False,False
SN2007bz,CfA3,194.22401666666667,22.373088888888887,0.0227616237924384,9.38,35.59466103549063,0.19681308650841495,1.0,False,False
SN2007ci,CfA3,176.44104583333333,19.770483333333335,0.0191,11.13,34.569511095742364,0.206553474199386,1.0,False,False
SN2007qe,CfA3,358.55399166666666,27.40917222222222,0.0244,11.0,35.193367649487634,0.19046271714517546,1.0,False,False
SN2007ev,CfA4,340.02583749999997,24.699075,0.04148282463222697,11.0,36.93097499338956,0.27077439450488644,1.0,False,False
SN2007hu,CfA4,254.12452916666666,27.97770833333333,0.03518740788443764,11.0,36.04388387950873,0.2724487597114496,1.0,False,False
SN2007is,CfA4,251.81086249999998,40.24344444444444,0.029571322615639994,11.0,35.48923108232677,0.2661421910132295,1.0,False,False
SN2007kh,CfA4,48.80020416666667,43.17038611111111,0.04943299892780839,11.0,36.77410992390673,0.26562687709544225,1.0,False,False
SN2007kk,CfA4,55.59690833333334,39.24175,0.04052340507567087,11.0,36.25481556503406,0.2622837566453634,1.0,False,False
SN2007ob,CfA4,348.10828333333336,13.913647222222222,0.03263065541647103,11.0,35.77306804418583,0.26600959301585764,1.0,False,False
SN2007ss,CfA4,190.275625,50.39125277777778,0.016118453552532275,11.0,34.55046565735493,0.2933851564452061,1.0,False,False
SN2007su,CfA4,334.78701666666666,13.177747222222223,0.026668718782218992,11.0,35.59326085798214,0.2711395780004951,1.0,False,False
SN2007sw,CfA4,183.4038875,46.49348888888889,0.025924236281990254,11.0,35.18620483655793,0.26977039144860515,1.0,False,False
SN2008Y,CfA4,169.87742083333336,54.46283611111111,0.07028068714049818,11.0,37.30609327366846,0.2554080378953662,1.0,False,False
SN2008Z,CfA4,145.813575,36.28434444444444,0.021845463101558327,11.0,35.36943640223449,0.27509482724646145,1.0,False,False
SN2008at,CfA4,156.8019541666667,71.41543055555556,0.035249882831909884,11.0,35.821530315053,0.26744454239731186,1.0,False,False
SN2008cm,CfA4,202.30344166666669,11.272402777777778,0.012077041013101253,11.0,35.090359278280054,0.3229449422783948,1.0,True,False
SN2008gb,CfA4,44.4880875,46.86560833333334,0.0364053288253674,11.0,36.2063891027985,0.265114322440916,1.0,False,False
SN2008hs,CfA4,36.373308333333334,41.84303333333333,0.016658259256334018,11.0,34.85345892755075,0.2886413954663246,1.0,False,False
SN2009bv,CfA4,196.83548750000003,35.78422222222222,0.03751416583429412,11.0,36.30507176538128,0.26116484208470436,1.0,False,False
SN2009do,CfA4,188.74298333333334,50.851058333333334,0.04033296714493728,11.0,36.182480685142586,0.26038639761483473,1.0,False,False
SN2009gf,CfA4,213.90469583333334,14.280205555555556,0.01930636356886062,11.0,34.60159239611509,0.2877176774533065,1.0,False,False
SN2009kk,CfA4,57.434666666666665,-3.2646277777777777,0.012472183609790521,11.0,33.869222175177505,0.3150335537661903,1.0,False,False
SN2009kq,CfA4,129.06311666666667,28.067130555555558,0.012409484066668863,11.0,33.6849378803491,0.31484475369865916,1.0,False,False
SN2009lf,CfA4,30.41506666666667,15.33281388888889,0.04404475353419324,11.0,35.872859053434205,0.2597884893908763,1.0,False,False
SN2009na,CfA4,161.75601666666665,26.54381388888889,0.02204715360436249,11.0,34.851501499305954,0.2742248279205283,1.0,False,False
SN2009nq,CfA4,348.82085000000006,19.022661111111113,0.014571436339461119,11.0,34.23555561430431,0.3026989612653857,1.0,False,False
SN2010A,CfA4,38.1644125,0.6194166666666666,0.019895355494681466,11.0,34.758772733636484,0.2800184322370512,1.0,False,False
SN2010Y,CfA4,162.7666416666667,65.77955555555556,0.011268649874995429,11.0,33.80635788454596,0.32755828906248163,1.0,False,False
SN2010ag,CfA4,255.97355416666662,31.501861111111115,0.03375723953094334,11.0,35.647188844944715,0.26341803856112517,1.0,False,False
SN2010ai,CfA4,194.85002083333333,27.996425000000002,0.019314065456808915,11.0,35.08029064714011,0.28204971602222023,1.0,False,False
SN2010dt,CfA4,250.8127625,32.674322222222216,0.05295091045858591,11.0,37.02382982111213,0.28123591758927424,1.0,False,False
SN2010dw,CfA4,230.66782916666668,-5.921238888888889,0.03869887511062253,11.0,36.139265096948215,0.2629915819300905,1.0,False,False
SNF20080522-000,CfA4,204.19830000000002,5.141780555555555,0.04822038991183564,11.0,36.26605411389385,0.2592328760682806,1.0,False,False
SNF20080522-011,CfA4,229.99550000000002,4.904647222222222,0.04028448277132157,11.0,36.113786206109886,0.259479761889106,1.0,False,False
01248677,DES3_Deep,53.646217,-28.127001,0.35019224450861364,9.85,41.26874458326081,0.1048611899586135,1.0,False,False
01259412,DES3_Deep,36.345383,-5.3241,0.3047569362099627,10.51,40.943376344356516,0.10690154109144687,1.0,False,False
01261579,DES3_Deep,36.119595,-4.967311,0.3222363655489997,11.16,40.90156626221724,0.10528097248281976,1.0,False,False
01262214,DES3_Deep,53.502693,-28.660202,0.6893664114401092,8.86,43.07216089788592,0.16966201387094754,1.0,False,False
01262715,DES3_Deep,53.369957,-28.442709,0.6893601579787407,11.05,42.85709351257355,0.13874584474899027,1.0,False,False
01279500,DES3_Deep,36.925739,-4.314926,0.23501943619577226,9.7,40.364168930215854,0.10569259976884363,1.0,False,False
01283878,DES3_Deep,37.133164,-4.041299,0.3134602474822006,11.41,41.059487063033224,0.1431219626615856,1.0,False,False
01285160,DES3_Deep,52.398907,-28.647585,0.7493108646697713,7.98,43.27682515789307,0.14621535497881694,1.0,False,False
01286398,DES3_Deep,36.813191,-5.119083,0.15028812174040085,10.36,39.415204991128576,0.11313999731071067,1.0,False,False
01289600,DES3_Deep,52.047657,-27.862852,0.419624763151611,9.71,41.989628533504856,0.12078949012321694,1.0,False,False
01292195,DES3_Deep,53.042854,-28.293522,0.8292951102052186,8.95,43.43897995261902,0.19890631777781578,1.0,False,False
01294743,DES3_Deep,36.102535,-4.674933,0.31254234019846794,10.26,41.05984802332471,0.11888002088688292,1.0,False,False
01295305,DES3_Deep,36.243351,-4.250854,0.6117023390051224,8.71,42.775041860896685,0.13662326750402476,1.0,False,False
01297026,DES3_Deep,35.820992,-5.182148,0.2584827371979723,10.61,40.57203460743472,0.10943165449124202,1.0,False,False
01297465,DES3_Deep,51.795311,-27.822104,0.27787635748496187,10.0,40.92369038356827,0.10586218801395593,1.0,False,False
01300912,DES3_Deep,52.037891,-27.532908,0.33765480148422333,9.74,41.26045214227237,0.10762504157839597,1.0,False,False
01301933,DES3_Deep,36.663719,-4.970757,0.3299417482552194,10.01,41.23044488477161,0.1038555931777684,1.0,False,False
01302187,DES3_Deep,52.161892,-27.142117,0.21950238590322213,10.95,40.03952814716361,0.11891577056707757,1.0,False,False
01302523,DES3_Deep,36.317585,-4.659808,0.42385744114909474,10.5,41.73696962115468,0.11644488676771148,1.0,False,False
01304442,DES3_Deep,52.163063,-28.108288,0.21711122171762343,9.57,40.169256344974166,0.12314337387213048,1.0,False,False
01305504,DES3_Deep,36.058437,-5.164576,0.4955966022291729,10.95,42.18810809289851,0.11452909394233375,1.0,False,False
01305626,DES3_Deep,35.654617,-4.133254,0.3257196260279738,9.28,41.09896707718006,0.10449735163147958,1.0,False,False
01306073,DES3_Deep,36.850643,-3.749355,0.3285408595989745,10.4,41.16029690918098,0.11162451824488433,1.0,False,False
01307830,DES3_Deep,53.294464,-27.957768,0.3492829284853669,10.4,41.44503842173314,0.11543547295861145,1.0,False,False
01308582,DES3_Deep,37.137245,-4.372774,0.36691967278462667,10.7,41.25056522244497,0.12072045348177375,1.0,False,False
01308884,DES3_Deep,52.746605,-28.167975,0.077178571287144,10.23,38.02005206663406,0.10875687506849713,1.0,False,False
01309492,DES3_Deep,53.30085,-28.024872,0.33348971139544514,9.56,41.05854705201931,0.10404082254234781,1.0,False,False
01309749,DES3_Deep,52.538422,-27.317421,0.7892835350418792,9.12,43.28026502810957,0.15445953468467788,1.0,False,False
01314897,DES3_Deep,36.606628,-4.15516,0.3369308753163627,10.0,41.05051553701263,0.12003110181289349,1.0,False,False
01316385,DES3_Deep,53.525982,-27.632116,0.14776231419534924,9.8,39.00767776995346,0.11073323163474687,1.0,False,False
01316465,DES3_Deep,52.797485,-27.959307,0.32907934071988243,9.32,41.10215686690937,0.10385702902368488,1.0,False,False
01317666,DES3_Deep,36.771053,-5.003092,0.14139388768150973,10.24,39.28486296779618,0.10468199240421601,1.0,False,False
01322229,DES3_Deep,35.926357,-4.018886,0.5261622150762062,9.75,42.18765063502795,0.15599422821572556,1.0,False,False
01322979,DES3_Deep,52.069336,-28.063671,0.5293829178592093,7.86,42.35815336856549,0.1165466779928711,1.0,False,False
01325358,DES3_Deep,52.2841,-28.951557,0.7792992563535928,8.22,43.033442061992574,0.2043562977995177,1.0,False,False
01329166,DES3_Deep,52.303516,-28.911634,0.731618133049192,10.0,43.19663082013008,0.16378644879933044,1.0,False,False
01329196,DES3_Deep,53.075779,-28.906466,0.7693264109682705,9.42,43.193540598738096,0.14944612868026086,1.0,False,False
01329312,DES3_Deep,36.263298,-5.541797,0.34442462613988734,11.12,41.281770913990165,0.12484164429123483,1.0,False,False
01330642,DES3_Deep,37.040554,-4.047055,0.6339041669104888,9.27,42.67820879433142,0.13420737310599387,1.0,False,False
01331993,DES3_Deep,35.971802,-4.459333,0.7196093520644367,8.93,43.21298352534261,0.17210669916917434,1.0,False,False
01333438,DES3_Deep,52.352478,-28.996702,0.39945090018580176,10.68,41.73853243900928,0.16370514289379262,1.0,False,False
01334597,DES3_Deep,35.831272,-4.06785,0.2889528865455524,8.88,40.730449600125446,0.1041459229113724,1.0,False,False
01334707,DES3_Deep,51.776356,-28.627846,0.6488328487670945,9.27,42.94701323788881,0.13302633219090507,1.0,False,False
01334879,DES3_Deep,52.408852,-28.216372,0.6393497078996211,9.67,42.69893971908804,0.13363365868567398,1.0,False,False
01335717,DES3_Deep,52.859905,-28.353096,0.3047936508275715,10.0,41.13230529979835,0.104870094686005,1.0,False,False
01335718,DES3_Deep,52.309444,-28.385372,0.6993249699981432,8.64,43.19867765593537,0.13596166428217488,1.0,False,False
01337655,DES3_Deep,35.940819,-5.053386,0.8485083867036423,2.0,43.57275017282369,0.16949340741310798,1.0,False,False
01338675,DES3_Deep,36.743656,-4.967741,0.3305429621723064,9.51,41.25957417812079,0.10815354406983693,1.0,False,False
01343208,DES3_Deep,52.846481,-28.544226,0.49921976310200455,10.38,42.11684968479518,0.1338366569082954,1.0,False,False
01343759,DES3_Deep,51.978981,-28.564434,0.5079943476444553,9.74,42.18976340764458,0.12247925327751691,1.0,False,False
01346387,DES3_Deep,52.695011,-28.64933,0.3444771283396386,10.81,41.371509744735356,0.1145797417235384,1.0,False,False
01250017,DES3_Shallow,43.193733,-0.127481,0.1817712693946436,8.8,39.71832034611308,0.1094867296076031,1.0,False,False
01253039,DES3_Shallow,54.418591,-27.527397,0.4534672904015684,10.79,41.933549945787206,0.12496956273892723,1.0,False,False
01253101,DES3_Shallow,7.465117,-43.137768,0.45961612975402044,8.53,41.952218858621094,0.14052100150353516,1.0,False,False
01253920,DES3_Shallow,54.629311,-27.04277,0.19556259590532465,9.23,39.727683032507535,0.11060063686812645,1.0,False,False
01255502,DES3_Shallow,33.904625,-4.209216,0.1482332595029061,10.45,39.03422725585887,0.11716920692682553,1.0,False,False
01257366,DES3_Shallow,53.899559,-26.969273,0.2113408050139094,10.96,40.14581267875838,0.12630450204661473,1.0,False,False
01257695,DES3_Shallow,7.601611,-42.298237,0.18380623740036617,9.85,39.7198617199677,0.1089809978236081,1.0,False,False
01258906,DES3_Shallow,10.262011,-44.394093,0.3491456840268432,9.2,41.33202453039492,0.12340877583613889,1.0,False,False
01258940,DES3_Shallow,42.714821,-0.525112,0.42588961621248833,11.22,41.78341910019801,0.1414627208310001,1.0,False,False
01263369,DES3_Shallow,43.229519,-0.541823,0.3124819023268963,10.85,41.002831898583466,0.12087245652360619,1.0,False,False
01263715,DES3_Shallow,41.609894,-1.579935,0.2918636647737385,8.98,40.818726400718525,0.11622371169156281,1.0,False,False
01275946,DES3_Shallow,10.403968,-43.637779,0.23211487877091908,8.46,40.28465026078291,0.11013824737057654,1.0,False,False
01280217,DES3_Shallow,40.894306,-1.518371,0.35899804838514204,8.92,41.34110504298546,0.14136485772710297,1.0,False,False
01281668,DES3_Shallow,9.41053,-43.920338,0.30705932713366835,10.25,40.9750089536235,0.1147901076414974,1.0,False,False
01281886,DES3_Shallow,41.725182,-1.009943,0.3839973442681912,9.73,41.57757492619157,0.13842927945680453,1.0,False,False
01282736,DES3_Shallow,35.809322,-6.268094,0.36889925630213427,10.6,41.342242218404394,0.1352187560288467,1.0,False,False
01283373,DES3_Shallow,54.946724,-26.730389,0.20756261683900457,10.23,40.152512736588726,0.11664539892781617,1.0,False,False
01283936,DES3_Shallow,8.877557,-44.371326,0.3690204542526285,9.65,41.61509202713121,0.14355437451319952,1.0,False,False
